Year_of_Birth,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Enrol_year,Enrol_Month,Enrol_Age,Enrol_day,Enrol_wkday,Year_Birth_Clus,CatPurchase_Clus,WebPurchuse_Clus,WebVisit_Clus,Education_Ordinal
-0.42572381683256494,-0.6915317284996501,-0.4205282693054131,0.9988005674854983,2.7621549777223247,0.9934793455323412,-0.15113102468866535,-0.36109797215170186,-0.8761862060616894,-0.8294010895253365,-0.7748614810287616,-1.1690497491935359,-0.4899492919400172,-0.20665978528627155,0.7559257137883931,-0.5494898535983278,0.6782768799287267,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,10.936881850664046,-0.027936933219911562,-1.583273482134991,0.42323938698034697,-1.662734283070877,0.9919057294748894,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
0.8329844385919377,1.2041356671077823,-0.6625000181420394,0.9988005674854983,-0.9144655698741143,1.132470277146154,-0.6674130436686811,-1.0823739216215984,-0.8761862060616894,-0.8294010895253365,-1.0190555317906684,-0.6773151374077534,-0.8448011180596079,-0.8731815645103542,-0.9619702005901236,-0.48244084671734594,0.6782768799287267,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,0.9754937395655349,-0.8328603457360892,0.3706732478183484,-0.5112916131313862,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
0.2455872527271698,1.2041356671077823,-0.22346197525288633,0.9988005674854983,-0.9144655698741143,-0.08370037447470838,0.3651509942913504,-0.36109797215170186,-0.21883693759052722,-0.5226068200335394,-0.2646973673871599,-0.06824643868407433,0.2712199977007377,0.2777902576423639,-0.09307256398773707,0.11336186242321811,-0.13234670827877612,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,-1.2989660130571548,-0.246680470468419,0.14473907771954556,-0.010225832262627625,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
1.9238649266265067,0.2563019693040661,1.5324651063048085,-0.8524042668138649,-0.9144655698741143,-0.08370037447470838,-0.6674130436686811,0.36017797731819456,0.43851233088063496,1.931747335900837,1.1694395509637479,1.2808485804757161,1.7258087512739235,0.8690500058825997,1.1903745320895864,-0.05121352778340706,-1.3482820905900303,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-1.4881073095153723,0.9754937395655349,-2.00522009627143,0.3706732478183484,-1.513423174868903,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,-0.9890865745817924
0.7490705548969708,1.2041356671077823,-1.0967361410542795,0.9988005674854983,-0.9144655698741143,-0.29218677189542763,-0.6674130436686811,-1.0823739216215984,-0.8761862060616894,-1.1361953590171336,-1.6394036263122065,-0.9729734233578969,-1.2096389619953583,-1.539703343734437,-1.396419018891317,-1.8631303282279583,1.083588674032478,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,-0.16173613674580997,-0.7491203635549936,0.3706732478183484,1.4929715103436478,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
0.7490705548969708,-0.6915317284996501,1.3538186771637206,0.9988005674854983,-0.9144655698741143,-0.848150498350679,-0.6674130436686811,0.7208159520531427,0.767186965116216,0.7045702579336487,0.33221840495117355,-1.1690497491935359,1.3132144946865267,-1.539703343734437,1.639806784756496,0.9399116174560778,1.4889004681362294,-0.2800078599800709,3.5713283193949383,3.3829638550307397,3.8111353262836944,-0.11366572324507891,-0.09143373894445826,-1.4881073095153723,0.40687880140986243,-0.8328603457360892,0.257706162768947,-0.5112916131313862,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,-0.9890865745817924
0.4134150201171035,-0.6915317284996501,0.3032486222147465,-0.8524042668138649,0.9238447039241051,1.5146953390841393,-0.15113102468866535,1.081453926788091,-0.21883693759052722,1.3181587969172428,0.8840093566560483,0.0490876482538226,0.3776730955419139,0.17919095453628497,-0.1767669904513522,1.0787127831987409,0.2729650858249753,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,-0.16173613674580997,-0.41416043483061055,1.1614428431641581,1.4929715103436478,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
1.9238649266265067,1.2041356671077823,0.866761434505439,-0.8524042668138649,-0.9144655698741143,-0.29218677189542763,-0.6674130436686811,-0.36109797215170186,2.4105601362941216,-0.21581255054174242,0.9423574837190081,0.0490876482538226,1.3675088523507513,0.9834671877607217,1.1801828090676447,0.08313926444726827,-1.3482820905900303,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,0.12257133233202623,-1.921480114090334,-0.533063432576863,0.4908399486061309,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
-1.2648626537822334,-0.6915317284996501,0.6907035403519058,-0.8524042668138649,0.9238447039241051,1.7231817365048585,0.3651509942913504,2.1633678509929357,0.10983769664505387,0.3977759884418517,0.8625276052611909,0.6581563469775019,0.5168581868887867,1.087727753738676,0.30092498360284936,0.3641250329516822,0.2729650858249753,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,1.4322334430755492,-0.16173613674580997,1.3443791909724003,1.387377013262961,-0.5112916131313862,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,-0.09054210821780038
-1.013121002697333,-0.6915317284996501,1.1381074282008368,-0.8524042668138649,-0.9144655698741143,-0.36168223770233404,-0.6674130436686811,1.081453926788091,1.4245362335873784,1.3181587969172428,0.9303733641057912,1.1807257152094994,1.6712598347236507,1.683788272974405,1.6734350799138982,0.8074876809799618,-0.942970296486279,3.571328319394939,-0.28000785998007083,-0.29559878344928797,3.8111353262836944,-0.11366572324507891,-0.09143373894445826,-1.4881073095153723,-0.16173613674580997,0.9256792800669215,-0.533063432576863,-1.0123573940001447,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,-1.8876310409457844
-1.9361737233419682,1.2041356671077823,-0.5345738687570943,-0.8524042668138649,-0.9144655698741143,-0.9871414299644918,-0.15113102468866535,-0.0004599974167536559,-0.5475115718261083,0.09098171895005464,-0.030228187809718456,-0.4564850509607679,-0.2798360547402833,1.504251578482219,0.2112326438498815,0.19750837672595947,0.6782768799287267,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-1.4881073095153723,0.40687880140986243,1.8468190840589747,1.7262782684111653,-1.513423174868903,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
-1.1809487700872665,0.2563019693040661,0.13173004303938926,0.9988005674854983,2.7621549777223247,-1.2998710260955708,3.462843108171445,0.7208159520531427,0.10983769664505387,0.09098171895005464,0.7971719225445484,-1.1690497491935359,-0.5130099796902913,-1.539703343734437,-1.396419018891317,-1.157057332811137,0.6782768799287267,-0.2800078599800709,3.5713283193949383,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,0.9754937395655349,1.1768992266102087,0.7095745029665526,0.9919057294748894,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,-0.09054210821780038
-0.09006828205269758,0.2563019693040661,0.1912288327533255,-0.8524042668138649,0.9238447039241051,-0.15319584028161481,2.4302790702114137,-0.0004599974167536559,0.43851233088063496,0.7045702579336487,0.31913513399092097,-1.1690497491935359,0.43810918773317636,-1.539703343734437,-1.396419018891317,1.3995767565638035,1.083588674032478,-0.2800078599800709,3.5713283193949383,-0.29559878344928797,-0.262389003377405,8.797726979169108,-0.09143373894445826,-1.4881073095153723,0.40687880140986243,0.004539476074868231,0.9355086730653555,-1.513423174868903,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
-1.2648626537822334,-0.6915317284996501,0.4994895862712418,-0.8524042668138649,0.9238447039241051,-1.682096088033556,0.3651509942913504,0.7208159520531427,-0.21883693759052722,1.0113645274254457,0.7595565732651103,-1.1690497491935359,0.3359802110646735,0.3356143974927942,0.795112045309452,-1.01656444855893,-0.5376585023825275,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,1.4322334430755492,1.259801208643371,1.3443791909724003,-1.662734283070877,-0.5112916131313862,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,-0.09054210821780038
-1.3487765374772003,-1.6393654263033663,0.3954604917714021,-0.8524042668138649,-0.9144655698741143,-0.7439072996403194,-0.6674130436686811,0.7208159520531427,1.4245362335873784,-0.5226068200335394,0.19040532517532144,0.24516397408946147,0.3108640951739759,1.4362987514828924,0.5409757781206349,0.17046779623073274,-0.942970296486279,3.571328319394939,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,1.259801208643371,1.3443791909724003,0.257706162768947,-1.0123573940001447,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
1.5882093918466393,1.2041356671077823,-0.3798995245007517,0.9988005674854983,-0.9144655698741143,-1.2303755602886643,0.3651509942913504,-0.0004599974167536559,-0.21883693759052722,-0.8294010895253365,-0.6000373623020526,0.8091612349683839,-0.23284426177142112,1.07154828107363,0.37937438233993126,1.2723700199196906,0.6782768799287267,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,-1.0146585439793185,-1.586520185365951,0.3706732478183484,0.9919057294748894,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
-0.8452932353073992,1.2041356671077823,0.7261927301812776,-0.8524042668138649,-0.9144655698741143,-0.848150498350679,-0.6674130436686811,-0.0004599974167536559,0.767186965116216,0.3977759884418517,0.5028505467618735,0.5088659968792951,1.1802309102377886,0.7421952104580865,0.5409757781206349,0.9399116174560778,-1.3482820905900303,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,0.40687880140986243,0.8419392978858258,0.822541588015954,-1.513423174868903,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
-0.17398216574766442,1.2041356671077823,0.5164838811895348,-0.8524042668138649,-0.9144655698741143,1.3409566745668733,-0.6674130436686811,-0.7217359468866501,1.7532108678229594,0.09098171895005464,0.9376067908409425,0.7616523464865903,1.2509301008815177,0.5032157378437994,0.795112045309452,0.6907067436600777,-1.7535938846937817,-0.2800078599800709,-0.28000785998007083,-0.29559878344928797,-0.262389003377405,-0.11366572324507891,-0.09143373894445826,-0.027936933219911562,1.5441086777212072,0.17201944043705975,0.3706732478183484,0.4908399486061309,0.025261870341912483,-0.050572173742417355,-0.043782792365816996,-0.07161148740394327,0.8080023581461916
